Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Information and source preferences of a student market in higher education,Bonnema J.; Van Der Waldt D.L.R.,2008,10.1108/09513540810875653,"Purpose - Marketing communication practitioners in higher education have not yet identified specific subgroups with similar characteristics within the prospective student (target) market, and do not always know which preferred sources learners consult when deciding on a tertiary institution for further or higher education. In addition, little is known about prospective students' information needs when deciding which institution to attend. As a result many tertiary institutions still use one message in one medium for all target markets. The aims of this paper are: to determine if sub-groups exist within the student recruitment market that need tailor made persuasive messages; to determine the preferred sources of information gathering for prospective students that influences their choice of tertiary institution; and to determine the information needs of prospective students that influence their decisions to select an institution of higher education. Design/methodology/approach - A stratified random sample of 19 schools was drawn, from which a total of 716 successfully completed questionnaires were used to conduct factor and cluster analyses to determine information needs and source preferences of these respondents. Findings - Ten factors under the VARCLUS procedure with high eigen values were grouped together with the following labels: university, college, employability aspects, course content, student experience, sporting aspects, financial aspects, direct sources, media sources and social sources. Five sub-groups clustered together with the K-means analysis, labelled: have lots, aspiring have lots, little direction and new lifers. Research limitations/implications - A limited amount of literature is available on the current use of media and sources by the target market. Decisions on the choice of a tertiary institution for higher education are most probably influenced by socio-economic circumstances in a developing context, like South Africa. Practical implications - An integrated and well co-ordinated media and message strategy for each of the various sub-groups should be specified for an IMC plan to be successful. Originality/value - This is one of the few research articles on media and source preferences of potential students in the Cape Metropolitan. The cluster analysis revealed five clusters of sub-groups that have specific media and source needs to make the decision on furthering studies at tertiary level. © Emerald Group Publishing Limited.",Consumer behaviour; Higher education; Information media; Recruitment; South Africa; Students,,scopus-k-means,57,Thinking AI,"['prospective students', 'information needs', 'preferred sources', 'sub-groups', 'tailor made messages', 'cluster analysis']","The abstract discusses the identification of sub-groups within the prospective student market and their information needs and preferences. This aligns with the Thinking AI category, as it focuses on market analysis and targeting by utilizing analytics to determine the best approaches for communication and recruitment strategies. Additionally, the analysis of various factors and clustering of respondents indicates a strategic approach to understanding and segmenting the market.",0%,30%,70%,0%,0%
Segmenting and Profiling the Chocolate Consumer: An Emerging Market Perspective,Sondhi N.; Chawla D.,2017,10.1080/10454446.2017.1244784,"Psychographic segmentation has found higher merit among marketing scholars and practicing managers in designing effective marketing strategies to target and deliver better—especially for indulgence food such as chocolates. Hence, adopting a mixed method approach, 17 attitudinal statements were generated through focus group discussions and were used to segment a sample of 301 urban chocolate consumers. The survey data was subjected to a K-means cluster analysis, and it revealed the existence of three distinct clusters: the innovative national; the conservative patriot; and the global seeker. Chi-square analysis was conducted to profile the three groups. Though the study was exploratory in nature, the clusters exhibited such distinct buying patterns that the results hold tremendous value not only from an academic perspective but also for chocolate manufacturers and retailers. All three groups were buying chocolates for gifting purpose, while the young innovators liked to buy for self-gifts as well. Point of sales display had maximum impact on their purchase decision. The global seeker was buying more foreign brands versus the other two, who bought chocolate brands of national origin. © 2017 Taylor & Francis.",adult consumers; Chocolate consumption; cluster analysis; emerging markets; Segmentation,Routledge,scopus-k-means,13,Feeling AI,"['psychographic segmentation', 'attitudinal statements', 'customer understanding', 'buying patterns', 'gifting purpose', 'emotional needs']","The abstract discusses psychographic segmentation and the distinct buying patterns of different consumer groups, which indicates a focus on understanding customer emotions and preferences. The study highlights how different clusters of consumers buy chocolates for various reasons, including gifting and self-gifting, showing an understanding of customer emotional needs. This aligns well with the objectives of Feeling AI, which centers on customer understanding and relationalization.",70%,20%,10%,0%,0%
"Attitudes, perceptions, and intentions toward sports betting legalization: a cluster analysis of California residents",Mastromartino B.,2024,10.1080/19407963.2024.2426995,"In the United States, the potential legalization of sports betting in non legal states presents a complex landscape of opportunities and challenges. This study examines California voters’ attitudes toward sports betting, the perceived impacts of its legalization, and the factors influencing their voting intentions. Utilizing the Theory of Reasoned Action (TRA), the research explores how attitudes and subjective norms shape voter behavior. A K-Means clustering analysis identified three distinct voter segments: supporters, neutrals, and opponents. The analysis revealed significant differences in voting intentions, attitudes, and perceived impacts across these clusters. These findings highlight the importance of robust policy and tailored marketing strategies that address the specific concerns and motivations of each voter segment. By providing insights into voter preferences and behaviors, this research offers valuable guidance for policymakers, operators, and stakeholders involved in the sports betting industry, supporting informed decision-making and responsible policy and messaging strategy. © 2024 Informa UK Limited, trading as Taylor & Francis Group.",perceived impact of sports betting; Sports betting legalization; sports betting marketing; sports betting policy development; voter attitudes,Routledge,scopus-k-means,0,Thinking AI,"['voter attitudes', 'voting intentions', 'market analysis', 'policy strategies', 'voter segments']","The abstract discusses a study that analyzes California voters' attitudes toward sports betting, exploring how these attitudes affect their voting intentions. It utilizes market analysis methods like K-Means clustering to segment voters into distinct groups based on their support levels. The focus on understanding voter behavior and preferences fits well within the realm of market analysis and targeting, aligning with the Thinking AI category.",10%,10%,80%,0%,0%
Field of study choice: using conjoint analysis and clustering,Shtudiner Z.; Zwilling M.; Kantor J.,2017,10.1108/IJEM-02-2016-0031,"Purpose: The purpose of this paper is to measure student’s preferences regarding various attributes that affect their decision process while choosing a higher education area of study. Design/methodology/approach: The paper exhibits two different models which shed light on the perceived value of each examined area of study: conjoint analysis and clustering k-means algorithm. Findings: The findings of the used methods exhibit not only which of the attributes have the greatest influence on students’ decision-making process, but also shed light on which types of study areas are most preferred by respondents. Originality/value: The paper addresses a new view on students’ definition of higher education when adding the choice of selecting the “proper” area of study to one’s profile. © 2017, © Emerald Publishing Limited.",Area of study; Conjoint analysis; Decision support systems and marketing; Higher education and preferences,Emerald Group Publishing Ltd.,scopus-k-means,13,Thinking AI,"['preferences', 'decision process', 'higher education', 'attributes', 'conjoint analysis', 'clustering']","The abstract discusses measuring students' preferences regarding attributes affecting their decision-making process when choosing a higher education area of study. This aligns with the 'Thinking AI' category, which focuses on market analysis and understanding customer preferences. The use of conjoint analysis and clustering algorithms indicates a strategic analysis of data to identify significant factors influencing student choices, which is a core component of market analysis. The findings provide insights that could be utilized for targeting and personalization in marketing strategies.",0%,0%,100%,0%,0%
Analyzing the Dynamics of Customer Behavior: A New Perspective on Personalized Marketing through Counterfactual Analysis,Ebadi Jalal M.; Elmaghraby A.,2024,10.3390/jtaer19030081,"The existing body of research on dynamic customer segmentation has primarily focused on segment-level customer purchasing behavior (CPB) analysis to tailor marketing strategies for distinct customer groups. However, these approaches often lack the granularity required for personalized marketing at the individual level. Moreover, the analysis of customer transitions between different groups has largely been overlooked. This study addresses these gaps by developing an efficient framework that enables businesses to forecast customer behavior, assess the impact of various strategies on each customer separately, and analyze customer transition between segments. This can facilitate providing personalized marketing strategies, fostering a gradual transition toward a desired customer status, and enhancing the overall marketing precision. In this study, we employ time series feature vectors encompassing recency, frequency, monetary value, and lifespan, applying the K-means algorithm with a range of distance metrics for customer segmentation along with classification algorithms to predict customer behavior. Leveraging counterfactual analysis, we establish a solution for analyzing customer transitions between groups and evaluating personalized marketing strategies. Our findings underscore the superior performance of the Euclidean distance metric, closely followed by the Manhattan distance, in distinguishing the patterns in time series customer behavior, with logistic regression excelling in predicting customer status. This study enables decision-makers to forecast the impact of diverse marketing strategies on customer behavior which facilitates customer retention and engagement through well-informed decisions. © 2024 by the authors.",counterfactual analysis; customer behavior; customer segmentation; machine learning; personalized marketing; RFM model; time series clustering,Multidisciplinary Digital Publishing Institute (MDPI),scopus-k-means,0,Thinking AI,"['customer segmentation', 'personalized marketing', 'forecast customer behavior', 'impact of strategies', 'K-means algorithm', 'customer transitions', 'classification algorithms', 'predict customer behavior', 'marketing precision']","The abstract discusses a framework for forecasting customer behavior and analyzing transitions between customer segments, which aligns with strategic market analysis and targeting for personalized marketing strategies. The use of algorithms to classify and predict customer behavior further emphasizes the analytical nature of the study, fitting it well within the Thinking AI category.",0%,20%,80%,0%,0%
Customer-oriented benefit segmentation: An integrated approach,Aghdaie M.H.; Tafreshi P.F.; Behzadian M.,2014,10.1504/IJBIR.2014.059532,"Segmentation is a common and important task for most marketing departments. Besides, other marketing decisions are influenced by market segmentation results. Benefit segmentation is one of the best approaches for market segmentation among others. In this paper, we proposed a novel hybrid benefit segmentation approach which applied two-stage clustering, conjoint analysis, and Delphi technique to segment customers according to their benefits. More precisely, we used two-stage clustering based on main benefits derived from conjoint analysis to classify customers into different segments. Conjoint analysis was used to assess and balance dissimilar aspects of consumers needs. Delphi method was used for the selection of the most important criteria and their levels which conjoint analysis required all of them for evaluation. This approach did not only help managers to segment customers but also to provide a way to analyse consumer behaviour, determine the marking strategy and extract the importance of each attribute in each segment. © 2014 Inderscience Enterprises Ltd.",Benefit segmentation; Conjoint analysis; Delphi method; Iran; K-means clustering; Laptop market; Market segmentation; Two-stage clustering; Wards method,Inderscience Publishers,scopus-k-means,13,Thinking AI,"['segmentation', 'conjoint analysis', 'consumer behaviour', 'marketing strategy', 'customer segments']","The abstract discusses a novel hybrid benefit segmentation approach that utilizes two-stage clustering and conjoint analysis to categorize customers based on their benefits and preferences. This aligns closely with the Thinking AI category, which focuses on market analysis and targeting. The methods described are analytical and strategic, aimed at understanding customer segments and informing marketing strategies, rather than purely emotional or automated processes.",10%,15%,70%,0%,5%
Category role aided market segmentation approach to convenience store chain category management,Han S.; Ye Y.; Fu X.; Chen Z.,2014,10.1016/j.dss.2013.09.017,"Category management (CM) plays an increasingly important role in retailing management, as it aids retailers to increase their core competitiveness, maximise profits and ensure a good long-term customer relationship. This technique has been successfully applied to diverse large manufacturers and wholesale retailers. However, it remains a challenging task to directly employ the CM technique in convenience store (CVS) chain(s). This is because CVS chains are often distributed in a variety of areas, each store has impulsive consumers, and the traditional market segmentation attributes (e.g. consumer age, salary, and background) are difficult to collect under such circumstances. This makes it impractical to apply one general CM solution to all CVS chains. Hence, it is crucial to segment a market region and then apply customised CM solutions to the corresponding segments. This paper presents an innovative market segmentation model which is driven by category-role (CR), for the first time, to support CM in CVS chains. A new similarity measure (named HCsim()) and an improved weighted fuzzy K-means clustering algorithm (WFKM) are developed in an effort to cluster the CVSs. The usefulness and applicability of this study is illustrated by means of an empirical study to provide marketing strategy decision support. The derived results are also discussed and compared with existing methods. © 2013 Elsevier B.V.",Category management; Convenience store chain management; Market segmentation; Strategic decision support,Elsevier B.V.,scopus-k-means,34,Thinking AI,"['category management', 'market segmentation', 'customised CM solutions', 'empirical study', 'marketing strategy decision support']","The abstract discusses the application of an innovative market segmentation model to support category management in convenience store chains. This involves market analysis to identify and cluster convenience stores based on category-role, which aligns with the Thinking AI category's focus on market analysis and targeting strategies. The emphasis on providing marketing strategy decision support further underscores this classification.",0%,0%,100%,0%,0%
LRFMP model for customer segmentation in the grocery retail industry: a case study,Peker S.; Kocyigit A.; Eren P.E.,2017,10.1108/MIP-11-2016-0210,"Purpose: The purpose of this paper is to propose a new RFM model called length, recency, frequency, monetary and periodicity (LRFMP) for classifying customers in the grocery retail industry; and to identify different customer segments in this industry based on the proposed model. Design/methodology/approach: This study combines the LRFMP model and clustering for customer segmentation. Real-life data from a grocery chain operating in Turkey is used. Three cluster validation indices are used for optimizing the number of groups of customers and K-means algorithm is employed to cluster customers. First, attributes of the LRFMP model are extracted for each customer, and then based on LRFMP model features, customers are segmented into different customer groups. Finally, identified customer segments are profiled based on LRFMP characteristics and for each customer profile, unique CRM and marketing strategies are recommended. Findings: The results show that there are five different customer groups and based on LRFMP characteristics, they are profiled as: “high-contribution loyal customers,” “low-contribution loyal customers,” “uncertain customers,” “high-spending lost customers” and “low-spending lost customers.” Practical implications: This research may provide researchers and practitioners with a systematic guideline for effectively identifying different customer profiles based on the LRFMP model, give grocery companies useful insights about different customer profiles, and assist decision makers in developing effective customer relationships and unique marketing strategies, and further allocating resources efficiently. Originality/value: This study contributes to prior literature by proposing a new RFM model, called LRFMP for the customer segmentation and providing useful insights about behaviors of different customer types in the Turkish grocery industry. It is also precious from the point of view that it is one of the first attempts in the literature which investigates the customer segmentation in the grocery retail industry. © 2017, © Emerald Publishing Limited.",CRM; Customer relations; Customer segmentation; Grocery retail industry; Marketing strategy; RFM model,Emerald Group Publishing Ltd.,scopus-k-means,98,Feeling AI,"['customer segments', 'CRM', 'marketing strategies', 'customer profiles', 'customer characteristics']","The abstract discusses the identification of different customer segments and profiles based on the LRFMP model, focusing on understanding customer behaviors and needs in the grocery retail industry. This aligns with the Feeling AI category, as it emphasizes customer understanding and the development of unique marketing strategies tailored to specific customer profiles. The insights gained from profiling customers can inform how to meet their emotional needs and wants, which is a central focus of Feeling AI.",60%,20%,20%,0%,0%
Understanding the City Brand in the Regional Tourism Market Among College Students,Huang C.; Oh K.; Zhang Q.; Choi Y.-J.,2013,10.1080/10548408.2013.827544,"This study focuses on the regional tourism market around Buffalo, NY to investigate the relative importance of city brand and other city attributes in tourists' decision making about where to visit for a short weekend trip. A content analysis was used to identify the four competitor cities of Buffalo and the key attributes that the cities possess to attract tourists in the regional driving tourism market. Within the context of destination choice-sets model, the relative importance of the key attributes including city brands was investigated through a choice-based conjoint analysis. Shopping opportunities was found as the most important attribute, followed by restaurant/food, culture/festivals, sports, nature-based attractions, and city brand. Based on the relative importance of the attributes at an individual level, three distinctive tourist segments-Food and Shopping Lovers, City-Driven Do-It-All Tourists, and Cultural Tourists-were generated from a K-means cluster analysis. Different city attribute profiles were identified for those five cities. Implications and suggestions were presented to promote more efficient marketing efforts for regional tourism destinations. © 2013 Copyright Taylor and Francis Group, LLC.",choice-sets model; city brand; conjoint analysis; destination branding; Regional tourism market,,scopus-k-means,16,Thinking AI,"['tourism market', 'city brand', 'key attributes', 'decision making', 'content analysis', 'conjoint analysis', 'market analysis', 'competitor cities', 'tourist segments']","The abstract discusses the analysis of the regional tourism market and the relative importance of various city attributes, including city brands, in tourists' decision-making processes. This aligns with the 'Market analysis' focus of Thinking AI as it identifies competitors and evaluates the significance of different attributes in attracting tourists. Additionally, the use of choice-based conjoint analysis to understand consumer preferences supports the notion of strategic analysis in marketing.",0%,0%,100%,0%,0%
Estimating Life Cycle Sales of Technology Products with Frequent Repeat Purchases: A Fractional Calculus-Based Approach,Lotfi A.; Jiang Z.; Lotfi A.; Jain D.C.,2023,10.1287/isre.2022.1131,"Accurately predicting the sales trajectory of a product in its life cycle is critically important for firms’ medium- and long-term planning. Because classic product-diffusion models such as the Bass model consider only initial product purchases, they are ill-fitted for sales prediction for today’s technology products with a shorter life cycle and frequent repeat purchases or subscription renewals. Despite the long tradition of product diffusion research, there exists no viable model option when repeat purchases constitute a large proportion of product sales. The present study introduces a new sales growth model, termed the generalized diffusion model with repeat purchases (GDMR), to fill this void. The GDMR formulates the growth rate of sales using a noninteger-order integral equation rather than the integer-order differential equation typically adopted in existing diffusion models. The GDMR is parsimonious and easy to implement. Empirical results show that the GDMR fits sales data with varying proportions of repeat purchases quite well, making it suitable for predicting sales of a wide variety of products. In addition, the GDMR can be extended to incorporate marketing mix variables, thus enhancing its applicability in business decision making. Furthermore, using both real and simulated data, we show that the GDMR can reliably recover a product’s adoption trend using only sales data, thus cementing its theoretical validity and empirical effectiveness. Finally, we show that the GDMR is superior to generic time series and machine learning models in predicting future product sales. 2022 INFORMS.",diffusion of innovations; fractional calculus; multiunit ownerships; repeat purchases; replacements,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-machine learning,5,Thinking AI,"['sales trajectory', 'predicting sales', 'marketing mix variables', 'adoption trend', 'sales data']","The abstract discusses the introduction of a new sales growth model (GDMR) aimed at accurately predicting product sales trajectories, particularly in the context of repeat purchases. This aligns with the Thinking AI category, which focuses on market analysis and the use of marketing analytics to derive insights. The model's ability to incorporate marketing mix variables enhances its applicability in business decision-making, further emphasizing the strategic analysis aspect of Thinking AI.",0%,0%,100%,0%,0%
