Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Competition for context-sensitive consumers,Apffelstaedt A.; Mechtenberg L.,2021,10.1287/mnsc.2020.3675,"When preferences are sensitive to context, firms may influence purchase decisions by designing the environment of consumption choices. This paper studies how competitive retailers optimally design their product line if preferences at the store depend on whether the choice set draws consumer attention to the quality or price of a product. Before making a purchase decision, a consumer chooses among retailers without (fully) anticipating that her preferences at the store are malleable. We show that this setup can align evidence on retailer marketing practices and the existence of loss leaders with the experimental literature on decoy effects: in equilibrium, retailers use loss leaders to attract the consumer to the store and decoy products to draw consumer attention at the store to more profitable alternatives featuring a higher price (inducing a profitable upsell) or lower production cost (inducing a profitable downsell). We embed and compare the predictions of three recent specifications of choice-set dependent attention - namely, Salience, Focusing, and Relative Thinking. All three specifications predict that firms construct choice environments that utilize decoy effects to up- or downsell the consumer. Because they differ in how attention can be directed using the product line, however, they differ in their predictions of how the decoy will be positioned in the price-quality space.  © 2020 INFORMS.",Context; Decoys; Downselling; Focusing; Naïveté; Relative thinking; Retailer competition; Salience; Upselling,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-prediction,17,Thinking AI,"['consumer preferences', 'retailers', 'market practices', 'decoy effects', 'upsell', 'downsell']","The abstract discusses how retailers can strategically design their product lines to influence consumer purchase decisions based on the context of their choices. It emphasizes the use of marketing strategies, such as loss leaders and decoy products, to attract consumers and guide their attention towards more profitable options. This aligns well with the Thinking AI category, which focuses on market analysis and targeting strategies to optimize competitive advantages.",0%,0%,100%,0%,0%
Platform Service Offering to Business Customers: Strategic Considerations in Engendering Seller Use of Marketing Tools,Yang B.; Yang S.; Dutta S.,2022,10.1287/mksc.2021.1325,"Many e-commerce platforms provide marketing tools to help their sellers attract customers and enhance user experience. However, there is virtually no theoretical framework or systematic evidence that provides insights to platforms on how their business customers use these marketing tools. In this paper, we develop a theoretical framework and apply it to an empirical setting to understand how business customers choose between two service offerings (paid search and hot shop) provided by an e-commerce platform. A unique aspect of our modeling framework is that we incorporate two types of heterogeneous strategic considerations in sellers’ choice decisions of marketing tools: competitor and consumer reactions. To capture seller consideration of competition, we adapt the cognitive hierarchy framework by modeling sellers’ differing abilities to predict how competition affects their decisions. To capture seller consideration of consumer response, we first specify a sales-response model in which sales are affected by the marketing tools used and then incorporate the response parameters in sellers’ payoff functions. Our empirical analysis indicates that these two types of strategic considerations are both important. Our estimation results show that, in making decisions on which marketing tool(s) to use, sellers tend to differentiate themselves from the competition. We also find that sellers with a higher rating tend to be more strategic. This finding provides a useful metric associated with firms’ strategic ability, which is often difficult to quantify, and helps researchers to test theoretical predictions related to firms’ strategic thinking using field data. We perform two comparative statics exercises to derive managerial insights. The first exercise offers a benchmark analysis to help platforms evaluate which targeted promotion strategies are most effective. The second exercise indicates that an increase in seller strategic ability would reduce the overall seller usage of marketing tools, and we offer specific suggestions to help platform managers increase the use of their marketing tools. © 2021 INFORMS.",behavioral economics; business-to-business marketing; choice modeling; cognitive hierarchy; competition; competitive analysis; electronic commerce; marketing tools; sales response parameters,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-prediction,6,Thinking AI,"['marketing tools', 'strategic considerations', 'sales-response model', 'competitor reactions', 'consumer response', 'seller strategic ability', 'comparative statics']","The abstract discusses the development of a theoretical framework to understand how business customers make decisions regarding marketing tools based on strategic considerations such as competition and consumer response. This aligns with the Thinking AI category, which focuses on market analysis and targeting. The emphasis on strategic abilities of sellers and their differentiation from competitors further supports this classification.",0%,0%,100%,0%,0%
Algorithms and heuristics of health technology assessments: A retrospective analysis of factors associated with HTA outcomes for new drugs across seven OECD countries,Kanavos P.; Visintin E.; Gentilini A.,2023,10.1016/j.socscimed.2023.116045,"Context: Positive health technology assessment (HTA) outcomes can have important implications for equity, efficiency and timely patient access to novel therapies. Several outcomes and dimensions of benefit beyond utility feed into HTA processes. Objective: We analyse a proprietary dataset of HTA outcomes in 7 countries, to (a) test whether HTA decision-making is grounded in welfarist or extra-welfarist approaches; and (b) empirically determine the factors associated with positive HTA outcomes, the time to achieve these and establish the magnitude of inter-country differences in assessment processes. Methods: Data were extracted from publicly available HTA reports on drugs that received marketing authorisation between 2009 and 2018 (N = 1415). The outcomes of interest were the probability of positive HTA outcomes and the time-to-HTA outcome; these were examined with respect to clinical, regulatory, product- and disease-related, evidence uncertainty and contextual variables. Econometric models utilising survival analysis and multinomial logistic regression were specified. Findings: Positive HTA outcomes accounted for 87.3% of the sample (n = 1235), of which 71% (n = 1004) were restricted. Drugs with positive HTA outcomes were subject to clinical restrictions (n = 652, 46%), financial risk-sharing (n = 439, 31%) or had been rejected at least once (n = 282, 20%). Significant predictors of positive HTA outcomes were orphan drugs with cancer indications, high quality of evidence linked to clinical and economic evidence uncertainties which had been overcome, and contextual considerations, particularly innovativeness and unmet need. Comparative analyses revealed systematic differences between countries in their propensity to accept the same drugs, particularly oncology and orphan drugs. Conclusions: Our results are contextual and reinforce arguments in favour of explicitly accounting for social value judgements, establishing separate assessment frameworks for highly uncertain products, adopting risk mitigation strategies for novel therapies with early phase evidence, and sharing of HTA practices across settings. Lastly, HTA agencies have adopted an extra-welfarist approach to value assessment and resource allocation. © 2023 The Authors",Affordability; Cost-effectiveness; Drug pricing; Extra-welfarism; Health technology assessment; Priority setting; Social value judgements; Uncertainty,Elsevier Ltd,scopus-prediction,6,Out of Scope,"['health technology assessment', 'novel therapies', 'HTA outcomes', 'clinical restrictions', 'economic evidence', 'orphan drugs']","The abstract discusses health technology assessment (HTA) outcomes, factors influencing these outcomes, and the implications for equity and access to therapies, which are not related to marketing or consumer behavior. It focuses on healthcare evaluations and does not involve marketing strategies, customer analytics, or emotional understanding.",0%,0%,0%,100%,0%
Predicting online customer purchase: The integration of customer characteristics and browsing patterns,Kim S.; Shin W.; Kim H.-W.,2024,10.1016/j.dss.2023.114105,"Despite the relentless growth of online retail, e-commerce platforms still suffer from a low purchase conversion rate. Researchers and practitioners have attempted to understand customer purchase behavior, but it remains elusive due to customers' heterogeneous and complex decision-making processes. This study addresses a gap in existing research by combining two types of factors affecting purchase behavior: past customer characteristics and current website browsing behavior. This study employs recency, frequency, and monetary value (RFM) to extract variables of customer characteristics and utilizes graph metrics to comprehensively measure browsing patterns. Based on these variables, this study conducts predictive analysis for purchase behavior and clustering analysis for session-level customer segmentation. Our findings reveal that integrating customer characteristics and browsing patterns significantly enhances purchase prediction and proposes a novel customer segmentation. This study not only provides theoretical and methodological contributions to decision support and e-commerce literature but also offers practical insights for real-time personalized marketing strategies. © 2023 Elsevier B.V.",Clustering analysis; Customer decision journey; Customer purchase behavior; Graph metrics; Predictive analysis; RFM,Elsevier B.V.,scopus-prediction,5,Thinking AI,"['purchase behavior', 'customer characteristics', 'browsing patterns', 'predictive analysis', 'customer segmentation', 'personalized marketing']","The abstract focuses on understanding and predicting customer purchase behavior by analyzing past customer characteristics and current browsing patterns. This aligns with the Thinking AI category, particularly in market analysis and targeting, as it emphasizes predictive analysis and segmentation to enhance marketing strategies. The study's findings contribute to personalized marketing, which is a key aspect of Thinking AI.",10%,20%,70%,0%,0%
The impact of strategic agility on organizational performance: the mediating role of market orientation and innovation capabilities in emerging industrial sector,Alkandi I.; Helmi M.A.,2024,10.1080/23311975.2024.2396528,"Strategic agility (hereinafter SA) is a continuous development activity and a critical component of organizational performance (hereinafter OP), and the role of market orientation (hereinafter MO) and innovation capabilities (hereinafter IC) are central to achieving organizational objectives. This study was conducted to examine the effect of SA on OP and to determine the extent to which MO and IC mediate the relationship between SA and OP. A quantitative approach was conducted using a cross-sectional method. 300 Managers working in various companies listed in in Saudi Arabia represented the research population. In this study, structural equation modeling (SEM) was used to test the proposed model, following a two-stage approach that entails a measurement model and a causal structural model. To test our hypotheses, we examined our measurements using IBM SPSS AMOS 29. The results revealed that neither SA nor IC have a direct effect on OP. Importantly, MO plays a key role in this dynamic relationship and therefore forges critical connections. Because of the natural tendency of IC’ outcomes, this factor was found to be insignificant in influencing OP either directly or indirectly. This study is the first empirical research to adequately employ MO and IC as mediating units of analysis in the Saudi Industrial Sector. It has established relationship patterns between these focal variables. In addition, it revealed hidden patterns that help predict performance. This research has considerable implications for R&D and marketing managers. It provides insights and predictions managers can use to guide business decisions. These findings contribute to the understanding of the importance of employing strategic MO to improve OP in the Saudi Industrial Sector. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",Business; Corporate Governance; Corporate Social Responsibility & Business Ethics; emerging industrial sector; Environment & Business; Environmental Ethics; Finance; Management and Accounting; mediating; organizational performance; Strategic agility,Cogent OA,scopus-prediction,1,Thinking AI,"['strategic agility', 'market orientation', 'innovation capabilities', 'organizational performance', 'quantitative approach', 'market analysis', 'structural equation modeling']","The abstract discusses the relationship between strategic agility (SA), market orientation (MO), and innovation capabilities (IC) in relation to organizational performance (OP). It emphasizes the importance of market orientation as a mediating factor in this relationship, which aligns with the focus on market analysis, targeting, and understanding competitive advantages found in the Thinking AI category. The study provides insights that can guide business decisions, which is indicative of strategic analysis in marketing.",0%,0%,100%,0%,0%
Compensatory consumption and unplanned purchases: the moderating role of the decision frame effect,Kim J.; Lee E.; Park S.-Y.I.; Chung N.; Koo C.,2024,10.1080/10548408.2024.2309195,"This research aims to investigate the relationship between prior spending and unplanned purchases based on an understanding of decision framing effects and compensatory psychology. We argue that the impact of prior buying on unplanned purchases is moderated by the decision frame (separate vs. integrated). We conducted a series of four sequential scenario-based experimental studies to support our theoretical predictions. Consequently, our study revealed that travelers within a separate decision frame exhibited a stronger compensatory motive, leading to a higher unplanned purchase when prior spending was low. In practice, this research has managerial implications using compensatory consumption marketing strategies. © 2024 Informa UK Limited, trading as Taylor & Francis Group.",choice architecture; Compensatory consumption; decision frame effect; psychological marketing strategy; reference price; unplanned purchase,Routledge,scopus-prediction,0,Feeling AI,"['unplanned purchases', 'compensatory motive', 'decision framing', 'customer needs']","The abstract discusses the relationship between prior spending and unplanned purchases, emphasizing the psychological and emotional aspects of consumer decision-making. It highlights compensatory psychology and decision framing, which are closely linked to understanding customer emotions and motivations. The managerial implications suggest a focus on developing strategies that resonate with customer emotional needs, aligning with the objectives of Feeling AI.",70%,0%,30%,0%,0%
Experiential marketing and Islamic branding: a new perspective on college decision in Islamic higher education,Ambarwati R.; Sari D.K.,2024,10.1108/JIMA-08-2022-0207,"Purpose: This study aims to determine the effect of Islamic branding, experiential marketing and word of mouth on college decisions and to find marketing strategies through strengthening Islamic branding based on experiential marketing to increase the number of students at Muhammadiyah-Aisyiyah Higher Education. Design/methodology/approach: This study used a quantitative method, with data collection carried out using a survey method by giving questionnaires to respondents. The respondents' criteria are active students, at least in semester three, who have studied at Muhammadiyah-Aisyiyah Higher Education in Indonesia, using a sampling technique with accidental sampling. Data analysis used Partial Least Square - Structural Equation Modeling to determine the estimated results or model predictions. Findings: The results showed a significant direct effect of experiential marketing, Islamic branding and word of mouth on college decisions. There is an indirect effect between experiential marketing and Islamic branding on college decisions through word of mouth, but the word-of-mouth variable could not mediate the relationship between experiential marketing and Islamic branding on college decisions perfectly. Research limitations/implications: The limitation of the results of the study is that it uses respondents who are and have participated in learning activities on the Muhammadiyah-Aisyiyah Higher Education, where the Muhammadiyah-Aisyiyah Higher Education has added value compared to other private campuses. The added value on the Muhammadiyah-Aisyiyah Higher Education is the overall learning activity based on Kemuhammadiyahan Islam in Indonesia. Islam Kemuhammadiyahan is the identity of the Islamic branding strategy on the Muhammadiyah-Aisyiyah Higher Education, which is only owned by the Muhammadiyah-Aisyiyah Higher Education. Practical implications: This study recommends marketing strategies through strengthening Islamic branding based on experiential marketing to increase the number of students at Muhammadiyah-Aisyiyah Higher Education. Originality/value: The novelty of this research is the addition of experiential marketing and Islamic branding variable measurements on word of mouth and college decisions, especially prospective students to study at Islamic Higher Education in Indonesia. © 2023, Emerald Publishing Limited.",College decisions; Experiential marketing; Islamic branding; Word of mouth,Emerald Publishing,scopus-prediction,5,Feeling AI,"['Islamic branding', 'experiential marketing', 'word of mouth', 'college decisions', 'customer understanding']","The abstract highlights the importance of Islamic branding and experiential marketing as they relate to influencing college decisions, which involves understanding customer needs and preferences. The study emphasizes the impact of word of mouth, reflecting emotional connections and perceptions that prospective students have towards the educational institution. This aligns well with the focus on customer understanding and positioning found in Feeling AI.",60%,10%,30%,0%,0%
Achieving Performance and Reliability in Predicting the Marketing Price of Bitcoins through Blockchain Technology,Naim A.; Khan S.A.; Mohammed A.; Sabahath A.; Malik P.K.,2025,10.17705/1pais.17106,"Background: Technological advancements have revolutionized business operations, particularly in predicting market trends and growth. While Bitcoin (BTC) is not intended to replace traditional currency, its adoption in business practices is increasing. Concurrently, blockchain (Blch) technology facilitates secure and transparent information sharing. Blockchain’s decentralized database, especially for Bitcoin transactions, offers businesses valuable insights and opportunities in cryptocurrency exchanges. Method: This research explores the relevance of (Blch) technology in predicting Bitcoin's market price (MktP) and its business implications. Four critical success factors (CSFs) for predicting BTC's MktP were identified: Currency Statistics, BTC cycle indicators, Blockdetail, and Mining Information. These CSFs encompass 23 indicators, measured using data from secondary sources such as newspapers, Bitcoin companies in the US, social networking sites, and other web sources. The study employed a comprehensive analytical approach to assess how these indicators contribute to predicting BTC's MktP and impact business strategies. Results: The study demonstrates (Blch) technology’s effectiveness in predicting Bitcoin's MktP for businesses. By analyzing the identified CSFs and their indicators, the study elucidates how (Blch) works. The findings underscore blockchain’s significance as a tool for enhancing market prediction and strategic decision-making in the cryptocurrency landscape. Conclusion: This research highlights business implications. By identifying CSFs and leveraging diverse data sources, businesses can use blockchain-driven insights to navigate the cryptocurrency market, capitalize on opportunities, and mitigate BTC exchange risks. Future advancements in (Blch) technology promise to reshape market prediction and drive innovation in business practices. © 2025 by the Association for Information Systems.",Bitcoin; Blockchain; Currency statistics; Market Price; Mining Information,Association for Information Systems,scopus-prediction,0,Out of Scope,"['Bitcoin', 'blockchain', 'market prediction', 'business implications', 'cryptocurrency exchanges']","The abstract focuses on the implications of blockchain technology and Bitcoin in predicting market trends and business strategies, which are primarily related to financial technology rather than direct marketing applications. The keywords and themes do not align with the definitions of Mechanical AI, Thinking AI, or Feeling AI as they do not pertain to data collection, market analysis, or customer understanding in a marketing context. Thus, it is classified as 'Out of Scope'.",0%,0%,0%,100%,0%
Do you love traveling to the beach or mountain? Predicting personality traits and choice behaviour,Roy S.K.; Tsao H.-Y.; Lin C.-C.; Singh G.; Lo H.-Y.,2024,10.1080/0965254X.2024.2428629,"Several personality-predicting tools are being used by managers in their strategic decision-making process. The most common are the Big Five model and the Myers–Myers-Briggs Type Indicator model, respectively. This study deviates and tests a novel personality prediction model. Specifically, it utilizes the TF-IDF (Term Frequency-Inverse Document Frequency) algorithm as a feature extraction method to map personality traits based on consumers’ textual data from the Kaggle MBTI Personality Type dataset. This study uses realistic data gathered from traveller reviews and comments on hotel stays from TripAdvisor’s widely recognised platform to predict different personality traits and their travel destination preferences, i.e. beach or mountain. The contribution of this study lies in the identification of multiple dimensions of peoples’ personality traits and their relationship with their preferences for travel locations. This proposed trait classification mechanism can assist marketing managers in effectively carrying out customer segmentation, setting realistic goals, and optimizing marketing strategies. © 2024 Informa UK Limited, trading as Taylor & Francis Group.",big five personality; Choice; decision-making; MBTI,Routledge,scopus-prediction,0,Thinking AI,"['personality traits', 'travel destination preferences', 'customer segmentation', 'marketing strategies']","The abstract discusses a study that uses personality prediction models to analyze consumer preferences based on textual data. This aligns with market analysis and targeting aspects of Thinking AI, as the study aims to assist marketing managers in customer segmentation and optimizing marketing strategies based on personality traits. The focus on analyzing data to inform strategic decision-making underscores its relevance to the Thinking AI category.",0%,0%,100%,0%,0%
A Novel Hybrid Forecasting Approach for Customers Churn in Banking Industry,Rouhani S.; Mohammadi A.,2023,10.1142/S0219649222500897,"Competitive markets and customers' changing needs in the bank industry necessitate accurately predicting customers who may leave the firm in the near future. Consequently, creating an approach to predict precisely and identify churn-leading causes is a part of retention strategies in customer relationship management. The approach that has been utilized in this research to predict customer churn combines decision tree (DT) and multinomial regression (MR) to classify customers with no limitation of binary classification in the churn prediction context. A customer club dataset of a commercial bank case as a real churn problem is used in this study to benchmark the hybrid forecasting approach against its building blocks. The results showed that the hybrid forecasting approach outperformed DT and MR with an average accuracy of 87.66%, 90.74% micro-average, and 90.44% macro-average of AUC. Further analysis of the model performance per class indicated that the hybrid approach's misclassification error for the churn class decreased significantly, which is the most costly error in churn problems. Moreover, due to the structure of hybrid forecasting approach, more interoperability is obtained by assessing the impact of features in different segments, resulting in transforming them into actionable insights. The proposed approach is applied to the banking industry to prevent financial loss by detecting leading churn causes. Accordingly, after predicting the risk of customer churn, marketers and managers can determine appropriate actions that will have the most significant retention impact on each customer by applying proactive retention marketing. © World Scientific Publishing Co.",banking industry; Churn prediction; Customer Churn; decision tree; hybrid approach,World Scientific,scopus-prediction,1,Thinking AI,"['predict', 'customer churn', 'retention strategies', 'market analysis', 'model performance', 'actionable insights']","The abstract discusses a hybrid approach to predict customer churn in the banking industry, emphasizing the importance of understanding customer behavior and making data-driven decisions to enhance retention strategies. This aligns with the Thinking AI category, which focuses on market analysis, targeting, and personalization based on customer data. The approach aims to identify churn-leading causes and determine appropriate proactive retention marketing actions, indicating strategic analysis and targeting.",0%,0%,100%,0%,0%
