Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
To establish online shoppers' markets and rules for dynamic CRM systems An empirical case study in Taiwan,"Chiang, WY",2012,10.1108/10662241211271572,"Purpose - The purpose of this paper is to establish customers' markets and rules of dynamic customer relationship management (CRM) systems for online retailers. Design/methodology/approach - This research proposes a procedure to discover customers' markets and rules, which adopts the recency, frequency, monetary value (RFM) variables, transaction records, and socioeconomic data of the online shoppers to be the research variables. The research methods aim at the supervised apriori algorithm, C5.0 decision tree algorithm, and RFM model. Findings - This research discovered eight RFM markets and six rules of online retailers. Practical implications - The proposed framework and research results can help retailer managers to retain and expand high value markets via their dynamic CRM and POS systems. Originality/value - This research uses data mining technologies to extract high value markets and rules for marketing plans. The research variables are easy to obtain via retailers' systems. The found customer values, RFM markets, shopping association rules, and marketing decision rules can be discovered via the framework of this research.",Taiwan; Consumer behaviour; Customer relationship management; Internet; Apriori algorithm; C5.0 decision tree; RFM model; Customer values,EMERALD GROUP PUBLISHING LTD,wos-data mining,19,Thinking AI,"['dynamic customer relationship management', 'RFM variables', 'transaction records', 'socioeconomic data', 'data mining technologies', 'customer markets', 'marketing plans']","The abstract discusses the establishment of customer markets and rules for dynamic CRM systems, which aligns with strategic analysis in marketing. It focuses on using data mining technologies and various algorithms to analyze customer data, identify high-value markets, and create marketing decision rules. This fits well into the 'Thinking AI' category, which emphasizes market analysis and targeting.",0%,0%,100%,0%,0%
A probability-mapping algorithm for calibrating the posterior probabilities: A direct marketing application,"Coussement, K; Buckinx, W",2011,10.1016/j.ejor.2011.05.027,"Calibration refers to the adjustment of the posterior probabilities output by a classification algorithm towards the true prior probability distribution of the target classes. This adjustment is necessary to account for the difference in prior distributions between the training set and the test set. This article proposes a new calibration method, called the probability-mapping approach. Two types of mapping are proposed: linear and non-linear probability mapping. These new calibration techniques are applied to 9 real-life direct marketing datasets. The newly-proposed techniques are compared with the original, non-calibrated posterior probabilities and the adjusted posterior probabilities obtained using the rescaling algorithm of Saerens et al. (2002). The results recommend that marketing researchers must calibrate the posterior probabilities obtained from the classifier. Moreover, it is shown that using a 'simple' rescaling algorithm is not a first and workable solution, because the results suggest applying the newly-proposed non-linear probability-mapping approach for best calibration performance. (C) 2011 Elsevier B.V. All rights reserved.",Data mining; Decision support systems; Direct marketing; Response modeling; Calibration,ELSEVIER SCIENCE BV,wos-data mining,12,Thinking AI,"['calibration', 'posterior probabilities', 'probability-mapping', 'marketing datasets', 'rescaling algorithm']","The abstract discusses a calibration method for adjusting the output probabilities of classification algorithms in the context of marketing datasets. This involves analyzing data to improve the accuracy of predictions, which aligns with the focus on market analysis and targeting found in Thinking AI. The emphasis on improving the performance of classification algorithms for marketing applications indicates a strategic analysis approach rather than a mechanical or emotional one.",0%,20%,80%,0%,0%
LONG TERM GROWTH OF SME FROM THE VIEW OF ICT COMPETENCIES AND WEB PRESENTATIONS,"Antlová, K; Popelínsky, L; Tandler, J",2011,,"How to increase competitiveness of SMEs? How to improve Internet marketing strategy? Which competencies of employees are the most important for the long term company growth? How to educate the employees? How to improve information and communication (ICT) using? The answers to these questions are examined in this article. In the last fifteen years the small and medium-sized companies have been searched by qualitative research. There have been defined seven main competencies which are connected with using ICT. The ICT competencies refer to a firm capacity to deploy their material and intangible resources, usually in combination with skills, to reach desired goals. These competencies have been associated with economic results and also with the companies' web presentation. To solve this task, the authors used various data mining methods and web mining methods. The authors employed decision tree classifiers and association rules as well as class outlier detection methods and hierarchical cluster analysis. The main goal of this contribution is to explore the correspondence between ICT competencies of SME, their web presentation, long term growth and to characterize a successful company. This can help an organization to improve employee's education and to develop all the competencies which are necessary for the successful implementation of ICT. During the long term research the data have been collected within thirty enterprises using multiple interviews. Some companies had developed significantly more ICT competencies than the others and these competencies help them to be more successful and competitive.",information and communication strategy; small and medium-sized companies; data mining; web mining; marketing intelligence; competencies,TECHNICAL UNIV LIBEREC,wos-data mining,19,Thinking AI,"['competitiveness', 'Internet marketing strategy', 'long term company growth', 'employee education', 'ICT competencies', 'economic results', 'web presentation', 'data mining', 'market analysis']","The abstract discusses improving Internet marketing strategies and the competencies of employees in SMEs, focusing on how these elements relate to economic results and company growth. It involves the analysis of data collected regarding ICT competencies and their impact on competitiveness, which aligns with market analysis and identifying competitive advantages. The use of data mining methods further emphasizes strategic analysis rather than emotional or mechanical applications.",0%,0%,100%,0%,0%
A reference model for customer-centric data mining with support vector machines,"Lessmann, S; Voss, S",2009,10.1016/j.ejor.2008.12.017,"Supervised classification is an important part of corporate data mining to support decision making in customer-centric planning tasks. The paper proposes a hierarchical reference model for support vector machine based classification within this discipline. The approach balances the conflicting goals of transparent yet accurate models and compares favourably to alternative classifiers in a large-scale empirical evaluation in real-world customer relationship management applications. Recent advances in support vector machine oriented research are incorporated to approach feature, instance and model selection in a unified framework. (C) 2008 Elsevier B.V. All rights reserved.",Marketing; Data mining; Customer relationship management; Support vector machines,ELSEVIER,wos-data mining,63,Thinking AI,"['supervised classification', 'customer-centric planning', 'support vector machine', 'decision making', 'customer relationship management', 'feature selection', 'instance selection', 'model selection']","The abstract discusses a hierarchical reference model for supervised classification using support vector machines, which focuses on decision making in customer-centric planning tasks. This aligns with the 'Thinking AI' category, particularly in market analysis and targeting, as it emphasizes accurate models for customer relationship management applications.",0%,0%,100%,0%,0%
50 years of data mining and OR: upcoming trends and challenges,"Baesens, B; Mues, C; Martens, D; Vanthienen, J",2009,10.1057/jors.2008.171,"Data mining involves extracting interesting patterns from data and can be found at the heart of operational research ( OR), as its aim is to create and enhance decision support systems. Even in the early days, some data mining approaches relied on traditional OR methods such as linear programming and forecasting, and modern data mining methods are based on a wide variety of OR methods including linear and quadratic optimization, genetic algorithms and concepts based on artificial ant colonies. The use of data mining has rapidly become widespread, with applications in domains ranging from credit risk, marketing, and fraud detection to counter-terrorism. In all of these, data mining is increasingly playing a key role in decision making. Nonetheless, many challenges still need to be tackled, ranging from data quality issues to the problem of how to include domain experts' knowledge, or how to monitor model performance. In this paper, we outline a series of upcoming trends and challenges for data mining and its role within OR.",data mining; learning algorithms; decision support systems; applications; prediction,TAYLOR & FRANCIS LTD,wos-data mining,45,Thinking AI,"['data mining', 'decision support systems', 'market analysis', 'credit risk', 'fraud detection', 'decision making']","The abstract discusses data mining as a method for extracting patterns from data to enhance decision support systems. It highlights its applications in marketing and decision making, indicating a focus on market analysis and strategic decision-making processes characteristic of Thinking AI. The mention of challenges related to model performance and data quality also aligns with the analytical nature of Thinking AI.",0%,0%,80%,0%,20%
Integrating the voice of customers through call center emails into a decision support system for chum prediction,"Coussement, K; Van den Poel, D",2008,10.1016/j.im.2008.01.005,"We studied the problem of optimizing the performance of a DSS for chum prediction. In particular, we investigated the beneficial effect of adding the voice of customers through call center emails - i.e. textual information - to a chum-prediction system that only uses traditional marketing information. We found that adding unstructured, textual information into a conventional chum-prediction model resulted in a significant increase in predictive performance. From a managerial point of view, this integrated framework helps marketing-decision makers to better identify customers most prone to switch. Consequently, their customer retention campaigns can be targeted more effectively because the prediction method is better at detecting those customers who are likely to leave. (c) 2008 Elsevier B.V. All rights reserved.",customer relationship management (CRM); data mining; chum prediction; text mining; call center email; voice of customers (VOC); binary; classification modeling,ELSEVIER SCIENCE BV,wos-data mining,109,Thinking AI,"['chum prediction', 'voice of customers', 'textual information', 'predictive performance', 'customer retention', 'targeted campaigns']","The abstract discusses enhancing a decision support system (DSS) for chum prediction by integrating unstructured textual information from customers. This aligns with the Thinking AI category, particularly in market analysis and targeting, as it aims to improve predictive models for identifying customers likely to switch. The focus on optimizing marketing decision-making through better prediction methods indicates a strategic analysis approach.",0%,0%,100%,0%,0%
Improved customer choice predictions using ensemble methods,"van Wezel, M; Potharst, R",2007,10.1016/j.ejor.2006.05.029,"In this paper various ensemble learning methods from machine learning and statistics are considered and applied to the customer choice modeling problem. The application of ensemble learning usually improves the prediction quality of flexible models like decision trees and thus leads to improved predictions. We give experimental results for two real-life marketing datasets using decision trees, ensemble versions of decision trees and the logistic regression model, which is a standard approach for this problem. The ensemble models are found to improve upon individual decision trees and outperform logistic regression. Next, an additive decomposition of the prediction error of a model is considered known as the bias/variance decomposition. A model with a high bias lacks the flexibility to fit the data well. A high variance indicates that a model is instable with respect to different datasets. Decision trees have a high variance component and a low bias component in the prediction error, whereas logistic regression has a high bias component and a low variance component. It is shown that ensemble methods aim at minimizing the variance component in the prediction error while leaving the bias component unaltered. Bias/variance decompositions for all models for both customer choice datasets are given to illustrate these concepts. (c) 2006 Elsevier B.V. All rights reserved.",marketing; bagging; bias/variance decomposition; boosting; brand choice; CART; choice models; data mining; ensembles,ELSEVIER,wos-data mining,57,Thinking AI,"['ensemble learning', 'customer choice modeling', 'prediction quality', 'decision trees', 'logistic regression', 'bias/variance decomposition']","The abstract discusses ensemble learning methods applied to customer choice modeling, highlighting the importance of improving prediction quality in marketing contexts. It focuses on market analysis through statistical modeling and prediction errors, indicating strategic analysis and targeting of customer preferences. This aligns closely with the concepts under Thinking AI, such as market analysis and targeting.",0%,0%,100%,0%,0%
Partitioning for profit: An empirical study of methods for handling unequal costs of error in predictive data mining,"Abrahams, AS; Becker, A",2007,10.1007/s10726-006-9062-6,This paper expands prior work on the Sequential Binary Programming (SBP) algorithm as a framework for cost-sensitive classification. The field of cost-sensitive learning has provided a number of methods to adapt predictive data mining from engineering and hard science applications to those in commerce. This discussion will test theoretical limitations of classical cost-sensitive algorithms empirically and outline the appropriate conditions under which various methods (specifically SBP) should be implemented in favor of others.,data mining; decision trees; optimization; target marketing,SPRINGER,wos-data mining,1,Thinking AI,"['cost-sensitive classification', 'predictive data mining', 'market', 'commerce', 'empirical testing', 'theoretical limitations']","The abstract discusses the Sequential Binary Programming (SBP) algorithm as a framework for cost-sensitive classification, which relates to predictive data mining in commerce. This aligns with market analysis and targeting aspects of Thinking AI, as it emphasizes the adaptation of classification methods in marketing contexts. The focus on empirical testing and theoretical limitations further indicates a strategic analysis approach.",0%,0%,100%,0%,0%
The impact of preprocessing on data mining: An evaluation of classifier sensitivity in direct marketing,"Crone, SF; Lessmann, S; Stahlbock, R",2006,10.1016/j.ejor.2005.07.023,"Corporate data mining faces the challenge of systematic knowledge discovery in large data streams to support managerial decision making. While research in operations research, direct marketing and machine learning focuses on the analysis and design of data mining algorithms, the interaction of data mining with the preceding phase of data preprocessing has not been investigated in detail. This paper investigates the influence of different preprocessing techniques of attribute scaling, sampling, coding of categorical as well as coding of continuous attributes on the classifier performance of decision trees, neural networks and support vector machines. The impact of different preprocessing choices is assessed on a real world dataset from direct marketing using a multifactorial analysis of variance on various performance metrics and method parameterisations. Our case-based analysis provides empirical evidence that data preprocessing has a significant impact on predictive accuracy, with certain schemes proving inferior to competitive approaches. In addition, it is found that (1) selected methods prove almost as sensitive to different data representations as to method parameterisations, indicating the potential for increased performance through effective preprocessing; (2) the impact of preprocessing schemes varies by method, indicating different 'best practice' setups to facilitate superior results of a particular method; (3) algorithmic sensitivity towards preprocessing is consequently an important criterion in method evaluation and selection which needs to be considered together with traditional metrics of predictive power and computational efficiency in predictive data mining. (c) 2005 Elsevier B.V. All rights reserved.",data mining; neural networks; data preprocessing; classification; marketing,ELSEVIER,wos-data mining,147,Thinking AI,"['data preprocessing', 'predictive accuracy', 'market analysis', 'classification', 'performance metrics']","The abstract focuses on the influence of data preprocessing techniques on the performance of various machine learning classifiers in the context of predictive analytics within direct marketing. This aligns with the 'Thinking AI' category, which emphasizes market analysis and targeting through data-driven insights to improve decision-making and predictive outcomes.",10%,0%,80%,0%,10%
Prediction in marketing using the support vector machine,"Cui, DP; Curry, D",2005,10.1287/mksc.1050.0123,"Many marketing problems require accurately predicting the outcome of a process or the future state of a system. In this paper, we investigate the ability of the support vector machine to predict outcomes in emerging environments in marketing, such as automated modeling, mass-produced models, intelligent software agents, and data mining. The support vector machine (SVM) is a semiparametric technique with origins in the machine-learning literature of computer science. Its approach to prediction differs markedly from that of standard parametric models. We explore these differences and benchmark the SVM's prediction hit-rates against those from the multinomial logit model. Because there are few applications of the SVM in marketing, we develop a framework to position it against current modeling techniques and to assess its weaknesses as well as its strengths.",automated modeling; choice models; kernel transformations; multinomial logit model; predictive models; support vector machine,INFORMS,wos-data mining,138,Thinking AI,"['support vector machine', 'prediction', 'marketing problems', 'automated modeling', 'data mining', 'market analysis']","The abstract discusses the use of support vector machines (SVM) to predict outcomes in marketing, which aligns with market analysis and the application of analytical techniques to improve decision-making in marketing contexts. The focus is on benchmarking predictive models and assessing their effectiveness, which corresponds closely to the objectives of Thinking AI.",0%,0%,90%,0%,10%
